Time,,, HR, BR
4/4/2019,11:05:37,AM,85,9
4/4/2019,11:05:38,AM,85,9
4/4/2019,11:05:39,AM,86,9
4/4/2019,11:05:40,AM,90,9
4/4/2019,11:05:41,AM,95,9
4/4/2019,11:05:42,AM,97,9
4/4/2019,11:05:43,AM,98,9
4/4/2019,11:05:44,AM,98,9
4/4/2019,11:05:45,AM,94,9
4/4/2019,11:05:46,AM,89,9
4/4/2019,11:05:47,AM,84,9
4/4/2019,11:05:48,AM,82,9
4/4/2019,11:05:49,AM,81,9
4/4/2019,11:05:50,AM,83,9
4/4/2019,11:05:51,AM,85,9
4/4/2019,11:05:52,AM,88,9
4/4/2019,11:05:53,AM,91,9
4/4/2019,11:05:54,AM,92,9
4/4/2019,11:05:55,AM,92,9
4/4/2019,11:05:56,AM,92,9
4/4/2019,11:05:57,AM,91,9
4/4/2019,11:05:58,AM,92,9
4/4/2019,11:05:59,AM,93,9
4/4/2019,11:06:00,AM,92,9
4/4/2019,11:06:01,AM,90,9
4/4/2019,11:06:02,AM,90,9
4/4/2019,11:06:03,AM,94,9
4/4/2019,11:06:04,AM,97,9
4/4/2019,11:06:05,AM,100,9
4/4/2019,11:06:06,AM,102,9
4/4/2019,11:06:07,AM,102,9
4/4/2019,11:06:08,AM,99,9
4/4/2019,11:06:09,AM,97,9
4/4/2019,11:06:10,AM,95,9
4/4/2019,11:06:12,AM,95,9
4/4/2019,11:06:13,AM,97,9
4/4/2019,11:06:14,AM,96,9
4/4/2019,11:06:15,AM,91,9
4/4/2019,11:06:16,AM,87,9
4/4/2019,11:06:17,AM,83,9
4/4/2019,11:06:18,AM,82,9
4/4/2019,11:06:19,AM,84,9
4/4/2019,11:06:20,AM,87,9
4/4/2019,11:06:21,AM,89,8
4/4/2019,11:06:22,AM,90,8
4/4/2019,11:06:23,AM,91,8
4/4/2019,11:06:24,AM,90,8
4/4/2019,11:06:25,AM,91,8
4/4/2019,11:06:26,AM,91,8
4/4/2019,11:06:27,AM,92,8
4/4/2019,11:06:28,AM,90,8
4/4/2019,11:06:29,AM,87,8
4/4/2019,11:06:30,AM,87,8
4/4/2019,11:06:31,AM,88,8
4/4/2019,11:06:32,AM,91,8
4/4/2019,11:06:33,AM,95,8
4/4/2019,11:06:34,AM,96,8
4/4/2019,11:06:35,AM,94,8
4/4/2019,11:06:36,AM,92,8
4/4/2019,11:06:37,AM,91,9
4/4/2019,11:06:38,AM,92,9
4/4/2019,11:06:39,AM,91,9
4/4/2019,11:06:40,AM,91,9
4/4/2019,11:06:41,AM,91,9
4/4/2019,11:06:42,AM,91,9
4/4/2019,11:06:43,AM,93,9
4/4/2019,11:06:44,AM,95,9
4/4/2019,11:06:45,AM,94,9
4/4/2019,11:06:46,AM,93,9
4/4/2019,11:06:47,AM,92,9
4/4/2019,11:06:48,AM,90,9
4/4/2019,11:06:49,AM,89,9
4/4/2019,11:06:50,AM,89,9
4/4/2019,11:06:51,AM,89,9
4/4/2019,11:06:52,AM,89,9
4/4/2019,11:06:53,AM,87,9
4/4/2019,11:06:54,AM,84,9
4/4/2019,11:06:55,AM,80,9
4/4/2019,11:06:56,AM,79,9
4/4/2019,11:06:57,AM,79,9
4/4/2019,11:06:58,AM,82,9
4/4/2019,11:06:59,AM,86,9
4/4/2019,11:07:00,AM,89,9
4/4/2019,11:07:01,AM,90,9
