Time,,,HR,BR
3/22/2019,4:05:15,PM,73,12
3/22/2019,4:05:16,PM,76,12
3/22/2019,4:05:17,PM,77,12
3/22/2019,4:05:18,PM,75,12
3/22/2019,4:05:19,PM,74,12
3/22/2019,4:05:20,PM,74,12
3/22/2019,4:05:21,PM,72,12
3/22/2019,4:05:22,PM,70,12
3/22/2019,4:05:23,PM,70,12
3/22/2019,4:05:24,PM,71,12
3/22/2019,4:05:25,PM,70,12
3/22/2019,4:05:26,PM,69,12
3/22/2019,4:05:27,PM,70,12
3/22/2019,4:05:28,PM,72,12
3/22/2019,4:05:29,PM,72,12
3/22/2019,4:05:30,PM,69,12
3/22/2019,4:05:31,PM,66,12
3/22/2019,4:05:32,PM,67,12
3/22/2019,4:05:33,PM,70,13
3/22/2019,4:05:34,PM,71,13
3/22/2019,4:05:35,PM,70,13
3/22/2019,4:05:36,PM,71,13
3/22/2019,4:05:37,PM,74,13
3/22/2019,4:05:38,PM,74,13
3/22/2019,4:05:39,PM,72,13
3/22/2019,4:05:40,PM,69,13
3/22/2019,4:05:41,PM,68,13
3/22/2019,4:05:42,PM,69,13
3/22/2019,4:05:43,PM,70,13
3/22/2019,4:05:44,PM,70,13
3/22/2019,4:05:45,PM,71,13
3/22/2019,4:05:46,PM,73,13
3/22/2019,4:05:47,PM,72,13
3/22/2019,4:05:48,PM,70,13
3/22/2019,4:05:49,PM,67,13
3/22/2019,4:05:50,PM,68,13
3/22/2019,4:05:51,PM,72,13
3/22/2019,4:05:52,PM,73,13
3/22/2019,4:05:53,PM,71,13
3/22/2019,4:05:54,PM,69,13
3/22/2019,4:05:55,PM,73,13
3/22/2019,4:05:56,PM,74,13
3/22/2019,4:05:57,PM,73,13
3/22/2019,4:05:58,PM,72,13
3/22/2019,4:05:59,PM,72,13
3/22/2019,4:06:01,PM,70,13
3/22/2019,4:06:02,PM,69,13
3/22/2019,4:06:03,PM,71,13
3/22/2019,4:06:04,PM,74,13
3/22/2019,4:06:05,PM,73,13
3/22/2019,4:06:06,PM,73,13
3/22/2019,4:06:07,PM,75,13
3/22/2019,4:06:08,PM,76,13
3/22/2019,4:06:09,PM,74,13
3/22/2019,4:06:10,PM,72,13
3/22/2019,4:06:11,PM,73,13
3/22/2019,4:06:12,PM,76,13
3/22/2019,4:06:13,PM,75,14
3/22/2019,4:06:14,PM,72,14
3/22/2019,4:06:15,PM,71,14
3/22/2019,4:06:16,PM,72,14
3/22/2019,4:06:17,PM,74,14
3/22/2019,4:06:18,PM,73,14
3/22/2019,4:06:19,PM,69,14
3/22/2019,4:06:20,PM,68,14
3/22/2019,4:06:21,PM,69,14
3/22/2019,4:06:22,PM,69,14
3/22/2019,4:06:23,PM,69,14
3/22/2019,4:06:24,PM,71,14
3/22/2019,4:06:25,PM,74,14
3/22/2019,4:06:26,PM,75,14
3/22/2019,4:06:27,PM,75,14
3/22/2019,4:06:28,PM,75,14
3/22/2019,4:06:29,PM,78,14
3/22/2019,4:06:30,PM,79,14
3/22/2019,4:06:31,PM,75,14
3/22/2019,4:06:32,PM,73,14
3/22/2019,4:06:33,PM,75,14
3/22/2019,4:06:34,PM,75,14
3/22/2019,4:06:35,PM,74,14
3/22/2019,4:06:36,PM,73,14
3/22/2019,4:06:37,PM,76,14
3/22/2019,4:06:38,PM,78,14
3/22/2019,4:06:39,PM,76,14
3/22/2019,4:06:40,PM,74,14
3/22/2019,4:06:41,PM,75,14
3/22/2019,4:06:42,PM,75,14
3/22/2019,4:06:43,PM,73,14
3/22/2019,4:06:44,PM,72,14
3/22/2019,4:06:45,PM,74,14
3/22/2019,4:06:46,PM,74,14
3/22/2019,4:06:47,PM,73,14
3/22/2019,4:06:48,PM,72,14
3/22/2019,4:06:49,PM,74,14
3/22/2019,4:06:50,PM,73,14
3/22/2019,4:06:51,PM,73,14
3/22/2019,4:06:52,PM,75,14
3/22/2019,4:06:53,PM,78,14
3/22/2019,4:06:54,PM,76,14
3/22/2019,4:06:55,PM,74,14
3/22/2019,4:06:56,PM,74,14
3/22/2019,4:06:57,PM,77,15
3/22/2019,4:06:58,PM,75,15
3/22/2019,4:06:59,PM,73,15
3/22/2019,4:07:00,PM,73,15
3/22/2019,4:07:01,PM,78,15
3/22/2019,4:07:02,PM,81,15
3/22/2019,4:07:03,PM,80,15
3/22/2019,4:07:04,PM,76,15
3/22/2019,4:07:05,PM,77,15
3/22/2019,4:07:06,PM,78,15
3/22/2019,4:07:07,PM,78,15
3/22/2019,4:07:09,PM,79,15
3/22/2019,4:07:10,PM,82,15
3/22/2019,4:07:11,PM,84,15
3/22/2019,4:07:12,PM,83,15
3/22/2019,4:07:13,PM,89,15
3/22/2019,4:07:14,PM,89,15
3/22/2019,4:07:15,PM,88,15
3/22/2019,4:07:16,PM,87,15
3/22/2019,4:07:17,PM,87,15
3/22/2019,4:07:18,PM,85,15
3/22/2019,4:07:19,PM,81,15
3/22/2019,4:07:20,PM,79,15
3/22/2019,4:07:21,PM,78,15
3/22/2019,4:07:22,PM,76,15
3/22/2019,4:07:23,PM,73,15
3/22/2019,4:07:24,PM,74,15
3/22/2019,4:07:25,PM,73,15
3/22/2019,4:07:26,PM,72,15
3/22/2019,4:07:27,PM,71,15
