Time,,,HR,BR
3/26/2019,11:22:54,AM,93,18
3/26/2019,11:22:55,AM,96,18
3/26/2019,11:22:56,AM,98,18
3/26/2019,11:22:57,AM,101,18
3/26/2019,11:22:58,AM,101,18
3/26/2019,11:22:59,AM,95,18
3/26/2019,11:23:00,AM,91,18
3/26/2019,11:23:01,AM,95,18
3/26/2019,11:23:02,AM,99,17.4
3/26/2019,11:23:03,AM,100,17.4
3/26/2019,11:23:04,AM,98,17.2
3/26/2019,11:23:05,AM,97,17.2
3/26/2019,11:23:06,AM,97,17
3/26/2019,11:23:07,AM,95,17
3/26/2019,11:23:08,AM,91,16.8
3/26/2019,11:23:09,AM,94,16.8
3/26/2019,11:23:10,AM,95,16.6
3/26/2019,11:23:11,AM,94,16.6
3/26/2019,11:23:12,AM,94,16.5
3/26/2019,11:23:13,AM,95,16.5
