 Time,,, HR, BR
3/28/2019,4:06:45,PM,76,16
3/28/2019,4:06:46,PM,73,16
3/28/2019,4:06:47,PM,74,16
3/28/2019,4:06:48,PM,72,16
3/28/2019,4:06:49,PM,69,16
3/28/2019,4:06:50,PM,72,16
3/28/2019,4:06:51,PM,73,16
3/28/2019,4:06:52,PM,73,16
3/28/2019,4:06:53,PM,75,16
3/28/2019,4:06:54,PM,78,16
3/28/2019,4:06:55,PM,79,16
3/28/2019,4:06:56,PM,81,16
3/28/2019,4:06:57,PM,83,16
3/28/2019,4:06:58,PM,82,15
3/28/2019,4:06:59,PM,82,15
3/28/2019,4:07:00,PM,82,15
3/28/2019,4:07:01,PM,81,15
3/28/2019,4:07:02,PM,81,16
3/28/2019,4:07:03,PM,82,16
3/28/2019,4:07:04,PM,82,16
3/28/2019,4:07:05,PM,83,16
3/28/2019,4:07:06,PM,85,16
3/28/2019,4:07:07,PM,84,16
3/28/2019,4:07:08,PM,80,16
3/28/2019,4:07:09,PM,81,16
3/28/2019,4:07:10,PM,81,16
3/28/2019,4:07:11,PM,80,16
3/28/2019,4:07:12,PM,81,17
3/28/2019,4:07:13,PM,82,17
3/28/2019,4:07:14,PM,80,17
3/28/2019,4:07:15,PM,81,17
3/28/2019,4:07:16,PM,83,17
3/28/2019,4:07:17,PM,83,17
3/28/2019,4:07:18,PM,83,17
3/28/2019,4:07:19,PM,83,17
3/28/2019,4:07:20,PM,80,17
3/28/2019,4:07:21,PM,78,17
3/28/2019,4:07:23,PM,80,18
3/28/2019,4:07:24,PM,79,18
3/28/2019,4:07:25,PM,81,18
3/28/2019,4:07:26,PM,79,18
3/28/2019,4:07:27,PM,74,18
3/28/2019,4:07:28,PM,74,18
3/28/2019,4:07:29,PM,74,18
3/28/2019,4:07:30,PM,73,18
3/28/2019,4:07:31,PM,75,18
3/28/2019,4:07:32,PM,77,18
3/28/2019,4:07:33,PM,76,18
3/28/2019,4:07:34,PM,79,18
3/28/2019,4:07:35,PM,81,18
3/28/2019,4:07:36,PM,79,18
3/28/2019,4:07:37,PM,79,18
3/28/2019,4:07:38,PM,81,18
3/28/2019,4:07:39,PM,81,18
3/28/2019,4:07:40,PM,77,18
3/28/2019,4:07:41,PM,77,18
3/28/2019,4:07:42,PM,77,18
3/28/2019,4:07:43,PM,75,18
3/28/2019,4:07:44,PM,76,19
3/28/2019,4:07:45,PM,79,19
3/28/2019,4:07:46,PM,78,19
3/28/2019,4:07:47,PM,75,19
3/28/2019,4:07:48,PM,74,19
3/28/2019,4:07:49,PM,74,19
3/28/2019,4:07:50,PM,73,19
3/28/2019,4:07:51,PM,72,19
3/28/2019,4:07:52,PM,75,19
3/28/2019,4:07:53,PM,75,19
3/28/2019,4:07:54,PM,73,18
3/28/2019,4:07:55,PM,73,18
3/28/2019,4:07:56,PM,75,18
3/28/2019,4:07:57,PM,74,18
3/28/2019,4:07:58,PM,72,18
3/28/2019,4:07:59,PM,74,18
3/28/2019,4:08:00,PM,75,18
3/28/2019,4:08:01,PM,73,18
3/28/2019,4:08:02,PM,73,18
3/28/2019,4:08:03,PM,75,18
3/28/2019,4:08:04,PM,74,18
3/28/2019,4:08:05,PM,73,18
3/28/2019,4:08:06,PM,73,18
3/28/2019,4:08:07,PM,75,18
3/28/2019,4:08:08,PM,74,18
3/28/2019,4:08:09,PM,72,18
3/28/2019,4:08:10,PM,74,18
3/28/2019,4:08:11,PM,78,18
3/28/2019,4:08:12,PM,83,17
3/28/2019,4:08:13,PM,84,17
3/28/2019,4:08:14,PM,86,17
3/28/2019,4:08:15,PM,86,17
3/28/2019,4:08:16,PM,83,17
3/28/2019,4:08:17,PM,82,17
3/28/2019,4:08:18,PM,83,17
3/28/2019,4:08:19,PM,82,17
3/28/2019,4:08:20,PM,83,17
3/28/2019,4:08:21,PM,85,17
3/28/2019,4:08:22,PM,84,17
3/28/2019,4:08:23,PM,83,17
3/28/2019,4:08:24,PM,84,17
3/28/2019,4:08:25,PM,80,17
3/28/2019,4:08:26,PM,78,17
3/28/2019,4:08:28,PM,78,17
3/28/2019,4:08:29,PM,79,17
3/28/2019,4:08:30,PM,81,17
3/28/2019,4:08:31,PM,81,17
3/28/2019,4:08:32,PM,80,17
3/28/2019,4:08:33,PM,79,17
3/28/2019,4:08:34,PM,78,17
3/28/2019,4:08:35,PM,75,17
3/28/2019,4:08:36,PM,77,17
3/28/2019,4:08:37,PM,79,17
3/28/2019,4:08:38,PM,77,16
3/28/2019,4:08:39,PM,76,16
3/28/2019,4:08:40,PM,76,16
3/28/2019,4:08:41,PM,74,16
3/28/2019,4:08:42,PM,73,16
3/28/2019,4:08:43,PM,75,16
3/28/2019,4:08:44,PM,76,15
3/28/2019,4:08:45,PM,76,15
3/28/2019,4:08:46,PM,79,15
3/28/2019,4:08:47,PM,80,15
3/28/2019,4:08:48,PM,80,15
3/28/2019,4:08:49,PM,81,15
3/28/2019,4:08:50,PM,80,14
3/28/2019,4:08:51,PM,79,14
3/28/2019,4:08:52,PM,80,14
3/28/2019,4:08:53,PM,79,14
3/28/2019,4:08:54,PM,77,15
3/28/2019,4:08:55,PM,78,15
3/28/2019,4:08:56,PM,78,15
3/28/2019,4:08:57,PM,77,15
3/28/2019,4:08:58,PM,77,15
